Pool Price

""

Date (HE),Price ($),30Ravg ($),AIL Demand (MW)
"07/26/2005 12","44.66","34.94","7937.0"
"07/26/2005 13","44.93","34.88","7969.0"
"07/26/2005 14","44.99","34.88","8006.0"
"07/26/2005 15","59.08","34.87","8022.0"
"07/26/2005 16","67.67","34.90","8019.0"
"07/26/2005 17","68.62","34.87","8058.0"
"07/26/2005 18","67.67","34.87","8012.0"
"07/26/2005 19","32.32","34.82","7836.0"
"07/26/2005 20","32.32","34.78","7690.0"
"07/26/2005 21","28.53","34.75","7639.0"
"07/26/2005 22","45.00","34.72","7700.0"
"07/26/2005 23","43.84","34.69","7580.0"
"07/26/2005 24","24.29","34.70","7236.0"
"07/27/2005 01","26.26","34.71","7010.0"
"07/27/2005 02","28.01","34.74","6868.0"
"07/27/2005 03","28.01","34.76","6766.0"
"07/27/2005 04","26.12","34.78","6693.0"
"07/27/2005 05","24.24","34.80","6630.0"
"07/27/2005 06","21.04","34.81","6709.0"
"07/27/2005 07","10.51","34.77","6902.0"
"07/27/2005 08","19.03","34.73","7232.0"
"07/27/2005 09","23.01","34.69","7569.0"
"07/27/2005 10","43.80","34.70","7798.0"
"07/27/2005 11","45.00","34.41","7932.0"
"07/27/2005 12","216.26","34.46","7977.0"
"07/27/2005 13","116.27","34.54","8027.0"
"07/27/2005 14","43.52","34.51","8092.0"
"07/27/2005 15","68.88","34.55","8130.0"
"07/27/2005 16","134.51","34.59","8133.0"
"07/27/2005 17","44.24","34.49","8190.0"
"07/27/2005 18","45.00","34.47","8164.0"
"07/27/2005 19","28.85","34.47","7978.0"
"07/27/2005 20","29.96","34.46","7869.0"
"07/27/2005 21","29.67","34.45","7844.0"
"07/27/2005 22","64.36","34.48","7832.0"
"07/27/2005 23","43.61","34.48","7737.0"
"07/27/2005 24","43.69","34.49","7420.0"
"07/28/2005 01","26.75","34.48","7142.0"
"07/28/2005 02","28.24","34.48","6918.0"
"07/28/2005 03","20.94","34.47","6759.0"
"07/28/2005 04","9.58","34.47","6717.0"
"07/28/2005 05","20.78","34.48","6726.0"
"07/28/2005 06","12.86","34.48","6814.0"
"07/28/2005 07","9.59","34.48","6963.0"
"07/28/2005 08","12.18","34.48","7304.0"
"07/28/2005 09","19.51","34.45","7628.0"
"07/28/2005 10","46.04","34.45","7884.0"
"07/28/2005 11","75.51","34.50","8093.0"
"07/28/2005 12","60.30","34.52","8146.0"
"07/28/2005 13","70.27","34.56","8190.0"
"07/28/2005 14","209.51","34.79","8249.0"
"07/28/2005 15","216.88","35.03","8278.0"
"07/28/2005 16","72.19","34.96","8316.0"
"07/28/2005 17","81.09","34.93","8304.0"
"07/28/2005 18","70.03","34.96","8228.0"
"07/28/2005 19","42.57","34.98","8063.0"
"07/28/2005 20","42.42","35.03","7914.0"
"07/28/2005 21","37.83","35.06","7837.0"
"07/28/2005 22","41.34","35.10","7789.0"
"07/28/2005 23","38.44","35.13","7649.0"
"07/28/2005 24","40.07","35.15","7279.0"
"07/29/2005 01","28.28","35.17","7028.0"
"07/29/2005 02","23.16","35.18","6863.0"
"07/29/2005 03","23.85","35.20","6775.0"
"07/29/2005 04","19.19","35.22","6736.0"
"07/29/2005 05","19.67","35.23","6747.0"
"07/29/2005 06","23.12","35.25","6842.0"
"07/29/2005 07","24.00","35.27","7006.0"
"07/29/2005 08","24.05","35.29","7403.0"
"07/29/2005 09","40.52","35.30","7797.0"
"07/29/2005 10","65.10","35.33","8057.0"
"07/29/2005 11","81.09","35.11","8200.0"
"07/29/2005 12","78.84","35.16","8289.0"
"07/29/2005 13","81.09","35.18","8370.0"
"07/29/2005 14","81.09","35.20","8387.0"
"07/29/2005 15","97.69","35.24","8355.0"
"07/29/2005 16","200.67","35.44","8311.0"
"07/29/2005 17","96.21","35.48","8290.0"
"07/29/2005 18","52.26","35.46","8184.0"
"07/29/2005 19","43.46","35.46","8047.0"
"07/29/2005 20","35.05","35.45","7854.0"
"07/29/2005 21","28.28","35.44","7756.0"
"07/29/2005 22","62.40","35.49","7681.0"
"07/29/2005 23","46.75","35.51","7611.0"
"07/29/2005 24","45.00","35.56","7322.0"
"07/30/2005 01","18.39","35.57","7058.0"
"07/30/2005 02","11.92","35.57","6895.0"
"07/30/2005 03","33.74","35.60","6787.0"
"07/30/2005 04","55.46","35.67","6712.0"
"07/30/2005 05","22.70","35.69","6685.0"
"07/30/2005 06","63.59","35.76","6668.0"
"07/30/2005 07","10.51","35.76","6630.0"
"07/30/2005 08","17.03","35.77","6776.0"
"07/30/2005 09","35.92","35.78","7130.0"
"07/30/2005 10","64.88","35.82","7422.0"
"07/30/2005 11","76.09","35.87","7590.0"
"07/30/2005 12","64.88","35.88","7689.0"
"07/30/2005 13","64.88","35.91","7744.0"
"07/30/2005 14","64.88","35.91","7762.0"
"07/30/2005 15","94.94","36.00","7753.0"
"07/30/2005 16","69.39","36.03","7773.0"
"07/30/2005 17","54.37","36.06","7789.0"
"07/30/2005 18","88.62","36.13","7787.0"
"07/30/2005 19","48.30","36.15","7684.0"
"07/30/2005 20","40.92","36.16","7561.0"
"07/30/2005 21","42.68","36.17","7490.0"
"07/30/2005 22","59.98","36.20","7489.0"
"07/30/2005 23","62.82","36.26","7514.0"
"07/30/2005 24","78.39","36.35","7258.0"
"07/31/2005 01","48.30","36.40","7026.0"
"07/31/2005 02","53.93","36.47","6874.0"
"07/31/2005 03","18.18","36.48","6779.0"
"07/31/2005 04","18.18","36.49","6713.0"
"07/31/2005 05","18.18","36.50","6697.0"
"07/31/2005 06","18.08","36.51","6674.0"
"07/31/2005 07","16.95","36.52","6629.0"
"07/31/2005 08","17.78","36.53","6743.0"
"07/31/2005 09","25.99","36.55","6944.0"
"07/31/2005 10","63.37","36.62","7184.0"
"07/31/2005 11","67.27","36.69","7398.0"
"07/31/2005 12","64.88","36.74","7552.0"
"07/31/2005 13","76.75","36.82","7656.0"
"07/31/2005 14","220.37","37.10","7652.0"
"07/31/2005 15","67.88","37.17","7693.0"
"07/31/2005 16","201.89","37.41","7657.0"
"07/31/2005 17","268.97","37.74","7678.0"
"07/31/2005 18","72.06","37.78","7716.0"
"07/31/2005 19","79.32","37.88","7645.0"
"07/31/2005 20","76.61","37.96","7537.0"
"07/31/2005 21","55.20","38.01","7502.0"
"07/31/2005 22","182.02","38.24","7508.0"
"07/31/2005 23","87.87","38.35","7515.0"
"07/31/2005 24","90.21","38.46","7280.0"
"08/01/2005 01","76.81","38.55","7058.0"
"08/01/2005 02","14.22","38.56","6889.0"
"08/01/2005 03","17.00","38.57","6807.0"
"08/01/2005 04","13.83","38.57","6765.0"
"08/01/2005 05","16.08","38.58","6756.0"
"08/01/2005 06","15.98","38.59","6755.0"
"08/01/2005 07","9.57","38.59","6736.0"
"08/01/2005 08","13.40","38.59","6909.0"
"08/01/2005 09","10.51","38.59","7203.0"
"08/01/2005 10","48.56","38.65","7491.0"
"08/01/2005 11","61.29","38.72","7699.0"
"08/01/2005 12","61.68","38.78","7847.0"
"08/01/2005 13","85.97","38.84","7906.0"
"08/01/2005 14","81.24","38.91","7863.0"
"08/01/2005 15","56.31","38.97","7879.0"
"08/01/2005 16","64.88","39.03","7928.0"
"08/01/2005 17","124.99","39.15","7926.0"
"08/01/2005 18","43.47","39.20","7933.0"
"08/01/2005 19","42.08","39.24","7789.0"
"08/01/2005 20","42.59","39.28","7719.0"
"08/01/2005 21","26.26","39.26","7726.0"
"08/01/2005 22","59.60","39.28","7711.0"
"08/01/2005 23","40.08","39.30","7578.0"
"08/01/2005 24","34.75","39.34","7268.0"
"08/02/2005 01","24.88","39.36","7022.0"
"08/02/2005 02","10.75","39.36","6840.0"
"08/02/2005 03","23.76","39.38","6749.0"
"08/02/2005 04","15.67","39.38","6708.0"
"08/02/2005 05","21.74","39.40","6746.0"
"08/02/2005 06","23.98","39.42","6870.0"
"08/02/2005 07","27.69","39.44","7051.0"
"08/02/2005 08","27.00","39.46","7051.0"
"08/02/2005 09","78.98","39.56","7768.0"
"08/02/2005 10","81.14","39.64","7969.0"
"08/02/2005 11","92.93","39.73","8151.0"
"08/02/2005 12","61.89","39.76","8231.0"
"08/02/2005 13","68.88","39.80","8225.0"
"08/02/2005 14","160.96","39.97","8237.0"
"08/02/2005 15","72.91","40.01","8266.0"
"08/02/2005 16","98.38","40.10","8293.0"
"08/02/2005 17","424.63","40.65","8222.0"
"08/02/2005 18","83.39","40.70","8202.0"
"08/02/2005 19","88.16","40.77","8009.0"
"08/02/2005 20","70.27","40.81","7862.0"
"08/02/2005 21","56.35","40.83","7778.0"
"08/02/2005 22","94.94","40.91","7753.0"
"08/02/2005 23","85.15","40.98","7653.0"
"08/02/2005 24","36.45","40.99","7296.0"
"08/03/2005 01","57.54","41.06","7041.0"
"08/03/2005 02","21.84","41.07","6891.0"
"08/03/2005 03","23.44","41.09","6837.0"
"08/03/2005 04","22.67","41.11","6758.0"
"08/03/2005 05","21.06","41.13","6742.0"
"08/03/2005 06","24.17","41.15","6812.0"
"08/03/2005 07","21.00","41.16","6949.0"
"08/03/2005 08","21.77","41.18","7278.0"
"08/03/2005 09","30.71","41.21","7620.0"
"08/03/2005 10","68.88","41.28","7826.0"
"08/03/2005 11","68.88","41.32","7956.0"
"08/03/2005 12","68.88","41.31","8061.0"
"08/03/2005 13","68.30","41.34","8120.0"
"08/03/2005 14","66.00","41.36","8150.0"
"08/03/2005 15","71.70","41.37","8191.0"
"08/03/2005 16","107.73","41.48","8214.0"
"08/03/2005 17","110.89","41.60","8234.0"
"08/03/2005 18","139.19","41.74","8218.0"
"08/03/2005 19","133.36","41.91","8039.0"
"08/03/2005 20","71.76","41.99","7942.0"
"08/03/2005 21","58.25","42.06","7812.0"
"08/03/2005 22","83.13","42.16","7825.0"
"08/03/2005 23","129.32","42.32","7733.0"
"08/03/2005 24","121.70","42.48","7372.0"
"08/04/2005 01","36.08","42.51","7089.0"
"08/04/2005 02","48.86","42.57","6934.0"
"08/04/2005 03","40.54","42.61","6827.0"
"08/04/2005 04","19.50","42.62","6789.0"
"08/04/2005 05","37.12","42.66","6792.0"
"08/04/2005 06","48.87","42.72","6861.0"
"08/04/2005 07","57.68","42.78","7002.0"
"08/04/2005 08","43.10","42.83","7368.0"
"08/04/2005 09","45.68","42.86","7741.0"
"08/04/2005 10","74.48","42.95","7938.0"
"08/04/2005 11","78.23","43.01","8089.0"
"08/04/2005 12","79.45","43.06","8203.0"
"08/04/2005 13","90.67","43.13","8305.0"
"08/04/2005 14","92.45","43.20","8368.0"
"08/04/2005 15","110.88","43.29","8404.0"
"08/04/2005 16","300.27","43.64","8386.0"
"08/04/2005 17","497.93","44.28","8298.0"
"08/04/2005 18","101.53","44.37","8320.0"
"08/04/2005 19","74.29","44.45","8187.0"
"08/04/2005 20","53.15","44.47","8052.0"
"08/04/2005 21","28.06","44.45","7985.0"
"08/04/2005 22","139.70","44.62","7884.0"
"08/04/2005 23","84.26","44.71","7772.0"
"08/04/2005 24","70.22","44.79","7413.0"
"08/05/2005 01","50.67","44.85","7056.0"
"08/05/2005 02","69.74","44.93","6905.0"
"08/05/2005 03","32.99","44.96","6807.0"
"08/05/2005 04","46.82","45.01","6782.0"
"08/05/2005 05","38.43","45.05","6793.0"
"08/05/2005 06","23.64","45.07","6899.0"
"08/05/2005 07","48.88","45.12","7046.0"
"08/05/2005 08","35.61","45.16","7387.0"
"08/05/2005 09","71.43","45.23","7745.0"
"08/05/2005 10","74.21","45.30","7973.0"
"08/05/2005 11","82.94","45.37","8225.0"
"08/05/2005 12","224.15","45.64","8320.0"
"08/05/2005 13","200.79","45.87","8329.0"
"08/05/2005 14","197.00","46.10","8384.0"
"08/05/2005 15","164.01","46.28","8400.0"
"08/05/2005 16","148.94","46.47","8434.0"
"08/05/2005 17","148.94","46.67","8390.0"
"08/05/2005 18","119.12","46.82","8289.0"
"08/05/2005 19","69.90","46.90","8100.0"
"08/05/2005 20","87.35","47.01","7993.0"
"08/05/2005 21","115.45","47.15","7860.0"
"08/05/2005 22","102.35","47.27","7822.0"
"08/05/2005 23","75.70","47.33","7748.0"
"08/05/2005 24","67.17","47.41","7409.0"
"08/06/2005 01","51.30","47.47","7118.0"
"08/06/2005 02","61.76","47.54","6951.0"
"08/06/2005 03","48.80","47.59","6828.0"
"08/06/2005 04","10.51","47.59","6769.0"
"08/06/2005 05","56.94","47.66","6751.0"
"08/06/2005 06","67.27","47.74","6746.0"
"08/06/2005 07","11.14","47.75","6710.0"
"08/06/2005 08","16.23","47.76","6888.0"
"08/06/2005 09","51.46","47.81","7265.0"
"08/06/2005 10","68.87","47.88","7563.0"
"08/06/2005 11","73.91","47.93","7789.0"
"08/06/2005 12","75.44","47.99","7890.0"
"08/06/2005 13","87.70","48.06","7977.0"
"08/06/2005 14","88.54","48.13","8011.0"
"08/06/2005 15","72.36","48.18","8031.0"
"08/06/2005 16","75.02","48.24","8049.0"
"08/06/2005 17","114.45","48.35","8026.0"
"08/06/2005 18","70.04","48.42","7996.0"
"08/06/2005 19","54.00","48.47","7880.0"
"08/06/2005 20","52.67","48.52","7767.0"
"08/06/2005 21","50.00","48.56","7721.0"
"08/06/2005 22","148.14","48.74","7703.0"
"08/06/2005 23","45.30","48.77","7623.0"
"08/06/2005 24","39.17","48.81","7379.0"
"08/07/2005 01","15.46","48.82","7104.0"
"08/07/2005 02","10.51","48.82","6958.0"
"08/07/2005 03","10.51","48.82","6850.0"
"08/07/2005 04","10.51","48.81","6797.0"
"08/07/2005 05","10.51","48.80","6752.0"
"08/07/2005 06","10.51","48.80","6778.0"
"08/07/2005 07","10.51","48.80","6716.0"
"08/07/2005 08","10.51","48.80","6791.0"
"08/07/2005 09","14.99","48.78","6963.0"
"08/07/2005 10","64.17","48.84","7172.0"
"08/07/2005 11","66.66","48.90","7351.0"
"08/07/2005 12","71.38","48.94","7516.0"
"08/07/2005 13","75.88","48.99","7612.0"
"08/07/2005 14","75.88","49.00","7637.0"
"08/07/2005 15","75.88","49.07","7640.0"
"08/07/2005 16","75.88","49.11","7659.0"
"08/07/2005 17","75.88","49.15","7670.0"
"08/07/2005 18","76.73","49.19","7689.0"
"08/07/2005 19","86.11","49.24","7652.0"
"08/07/2005 20","85.73","49.30","7554.0"
"08/07/2005 21","86.11","49.38","7506.0"
"08/07/2005 22","542.59","50.10","7525.0"
"08/07/2005 23","221.00","50.36","7405.0"
"08/07/2005 24","38.78","50.37","7199.0"
"08/08/2005 01","48.87","50.42","6939.0"
"08/08/2005 02","48.85","50.48","6809.0"
"08/08/2005 03","48.86","50.51","6753.0"
"08/08/2005 04","48.84","50.57","6715.0"
"08/08/2005 05","48.86","50.63","6751.0"
"08/08/2005 06","49.72","50.68","6882.0"
"08/08/2005 07","66.40","50.76","7119.0"
"08/08/2005 08","37.89","50.81","7428.0"
"08/08/2005 09","55.32","50.86","7793.0"
"08/08/2005 10","72.16","50.95","7990.0"
"08/08/2005 11","74.57","51.04","8144.0"
"08/08/2005 12","83.74","51.12","8256.0"
"08/08/2005 13","73.81","51.21","8254.0"
"08/08/2005 14","76.69","51.30","8229.0"
"08/08/2005 15","74.87","51.38","8250.0"
"08/08/2005 16","76.30","51.47","8257.0"
"08/08/2005 17","75.35","51.56","8217.0"
"08/08/2005 18","55.76","51.61","8150.0"
"08/08/2005 19","48.10","51.67","7930.0"
"08/08/2005 20","44.68","51.70","7780.0"
"08/08/2005 21","72.03","51.79","7766.0"
"08/08/2005 22","74.31","51.88","7777.0"
"08/08/2005 23","51.61","51.94","7614.0"
"08/08/2005 24","39.47","51.98","7264.0"
"08/09/2005 01","72.56","52.06","7000.0"
"08/09/2005 02","49.57","52.12","6894.0"
"08/09/2005 03","48.85","52.17","6812.0"
"08/09/2005 04","48.85","52.23","6793.0"
"08/09/2005 05","48.85","52.28","6795.0"
"08/09/2005 06","48.86","52.34","6901.0"
"08/09/2005 07","63.43","52.41","7062.0"
"08/09/2005 08","36.44","52.45","7371.0"
"08/09/2005 09","48.39","52.47","7577.0"
"08/09/2005 10","47.57","52.50","7798.0"
"08/09/2005 11","66.76","52.57","7972.0"
"08/09/2005 12","72.52","52.63","8072.0"
"08/09/2005 13","72.56","52.70","8114.0"
"08/09/2005 14","75.30","52.79","8147.0"
"08/09/2005 15","148.76","52.98","8172.0"
"08/09/2005 16","226.61","53.28","8075.0"
"08/09/2005 17","70.01","53.36","8128.0"
"08/09/2005 18","71.02","53.45","8085.0"
"08/09/2005 19","59.51","53.51","7890.0"
"08/09/2005 20","56.58","53.58","7796.0"
"08/09/2005 21","57.28","53.64","7773.0"
"08/09/2005 22","95.09","53.76","7757.0"
"08/09/2005 23","50.51","53.82","7558.0"
"08/09/2005 24","38.56","53.86","7274.0"
"08/10/2005 01","55.14","53.92","7035.0"
"08/10/2005 02","52.03","53.98","6858.0"
"08/10/2005 03","15.86","53.99","6787.0"
"08/10/2005 04","10.51","53.99","6750.0"
"08/10/2005 05","10.51","53.99","6726.0"
"08/10/2005 06","60.51","54.06","6835.0"
"08/10/2005 07","79.80","54.16","7015.0"
"08/10/2005 08","16.74","54.17","7357.0"
"08/10/2005 09","52.54","54.20","7654.0"
"08/10/2005 10","67.59","54.27","7782.0"
"08/10/2005 11","51.35","54.30","7894.0"
"08/10/2005 12","68.47","54.32","7939.0"
"08/10/2005 13","42.24","54.26","7926.0"
"08/10/2005 14","64.57","54.29","7969.0"
"08/10/2005 15","86.88","54.33","7966.0"
"08/10/2005 16","75.35","54.39","7957.0"
"08/10/2005 17","42.88","54.34","7954.0"
"08/10/2005 18","48.88","54.23","7907.0"
"08/10/2005 19","41.85","54.23","7749.0"
"08/10/2005 20","32.88","54.22","7687.0"
"08/10/2005 21","55.75","54.24","7627.0"
"08/10/2005 22","133.37","54.36","7638.0"
"08/10/2005 23","111.10","54.45","7442.0"
"08/10/2005 24","32.88","54.45","7149.0"
"08/11/2005 01","43.10","54.49","6932.0"
"08/11/2005 02","31.60","54.48","6801.0"
"08/11/2005 03","41.83","54.50","6729.0"
"08/11/2005 04","23.29","54.51","6687.0"
"08/11/2005 05","48.86","54.57","6692.0"
"08/11/2005 06","57.35","54.63","6805.0"
"08/11/2005 07","44.28","54.65","6982.0"
"08/11/2005 08","39.27","54.68","7307.0"
"08/11/2005 09","29.68","54.66","7624.0"
"08/11/2005 10","70.01","54.66","7739.0"
"08/11/2005 11","78.99","54.69","7861.0"
"08/11/2005 12","80.51","54.67","7984.0"
"08/11/2005 13","83.19","54.73","8011.0"
"08/11/2005 14","78.50","54.69","8080.0"
"08/11/2005 15","79.49","54.67","8079.0"
"08/11/2005 16","85.13","54.71","8103.0"
"08/11/2005 17","135.43","54.82","8049.0"
"08/11/2005 18","55.21","54.85","7960.0"
"08/11/2005 19","116.97","55.00","7763.0"
"08/11/2005 20","81.27","55.05","7636.0"
"08/11/2005 21","65.79","55.08","7565.0"
"08/11/2005 22","78.58","55.13","7620.0"
"08/11/2005 23","63.87","55.14","7449.0"
"08/11/2005 24","62.08","55.14","7149.0"
"08/12/2005 01","39.29","55.14","6915.0"
"08/12/2005 02","46.93","55.16","6783.0"
"08/12/2005 03","51.18","55.18","6709.0"
"08/12/2005 04","59.00","55.23","6656.0"
"08/12/2005 05","54.94","55.30","6660.0"
"08/12/2005 06","74.51","55.38","6742.0"
"08/12/2005 07","221.00","55.64","6917.0"
"08/12/2005 08","131.49","55.78","7168.0"
"08/12/2005 09","229.04","56.04","7465.0"
"08/12/2005 10","90.57","56.10","7661.0"
"08/12/2005 11","71.33","56.09","7793.0"
"08/12/2005 12","127.61","56.19","7879.0"
"08/12/2005 13","66.74","56.18","7857.0"
"08/12/2005 14","66.16","56.18","7914.0"
"08/12/2005 15","120.35","56.25","7878.0"
"08/12/2005 16","126.39","56.37","7879.0"
"08/12/2005 17","251.77","56.67","7783.0"
"08/12/2005 18","137.73","56.81","7728.0"
"08/12/2005 19","135.25","56.98","7582.0"
"08/12/2005 20","77.07","57.04","7450.0"
"08/12/2005 21","259.18","57.35","7318.0"
"08/12/2005 22","459.72","57.93","7360.0"
"08/12/2005 23","76.41","57.98","7298.0"
"08/12/2005 24","91.86","58.00","7032.0"
"08/13/2005 01","71.01","58.05","6806.0"
"08/13/2005 02","200.21","58.28","6598.0"
"08/13/2005 03","72.84","58.35","6599.0"
"08/13/2005 04","178.78","58.59","6486.0"
"08/13/2005 05","48.86","58.64","6478.0"
"08/13/2005 06","53.03","58.70","6514.0"
"08/13/2005 07","189.65","58.93","6464.0"
"08/13/2005 08","51.32","58.98","6601.0"
"08/13/2005 09","166.68","59.16","6870.0"
"08/13/2005 10","77.43","59.16","7163.0"
"08/13/2005 11","72.87","59.16","7363.0"
"08/13/2005 12","72.56","59.17","7478.0"
"08/13/2005 13","125.50","59.23","7532.0"
"08/13/2005 14","70.69","59.21","7518.0"
"08/13/2005 15","71.73","59.20","7523.0"
"08/13/2005 16","82.78","59.23","7512.0"
"08/13/2005 17","207.73","59.43","7510.0"
"08/13/2005 18","60.00","59.20","7464.0"
"08/13/2005 19","63.22","59.21","7322.0"
"08/13/2005 20","72.87","59.26","7227.0"
"08/13/2005 21","74.62","59.32","7242.0"
"08/13/2005 22","152.83","59.46","7357.0"
"08/13/2005 23","61.39","59.45","7249.0"
"08/13/2005 24","197.23","59.65","6973.0"
"08/14/2005 01","42.47","59.68","6815.0"
"08/14/2005 02","62.79","59.72","6679.0"
"08/14/2005 03","65.43","59.77","6633.0"
"08/14/2005 04","51.59","59.83","6548.0"
"08/14/2005 05","48.86","59.88","6538.0"
"08/14/2005 06","51.92","59.94","6570.0"
"08/14/2005 07","77.22","60.01","6569.0"
"08/14/2005 08","16.17","60.02","6586.0"
"08/14/2005 09","64.92","60.04","6910.0"
"08/14/2005 10","96.62","60.09","7040.0"
"08/14/2005 11","84.17","60.12","7227.0"
"08/14/2005 12","97.95","60.15","7353.0"
"08/14/2005 13","83.77","60.16","7440.0"
"08/14/2005 14","60.00","60.11","7432.0"
"08/14/2005 15","67.46","60.16","7419.0"
"08/14/2005 16","62.27","60.13","7453.0"
"08/14/2005 17","57.41","60.14","7495.0"
"08/14/2005 18","65.56","60.16","7522.0"
"08/14/2005 19","52.16","60.19","7428.0"
"08/14/2005 20","48.22","60.21","7402.0"
"08/14/2005 21","76.46","60.28","7446.0"
"08/14/2005 22","176.14","60.45","7518.0"
"08/14/2005 23","42.88","60.47","7379.0"
"08/14/2005 24","15.37","60.47","7108.0"
"08/15/2005 01","52.00","60.53","6879.0"
"08/15/2005 02","51.00","60.58","6706.0"
"08/15/2005 03","17.34","60.56","6635.0"
"08/15/2005 04","10.51","60.53","6626.0"
"08/15/2005 05","41.27","60.53","6683.0"
"08/15/2005 06","48.84","60.55","6783.0"
"08/15/2005 07","79.56","60.63","7002.0"
"08/15/2005 08","68.48","60.70","7311.0"
"08/15/2005 09","76.89","60.75","7626.0"
"08/15/2005 10","91.71","60.59","7843.0"
"08/15/2005 11","157.41","60.60","7964.0"
"08/15/2005 12","60.46","60.48","8043.0"
"08/15/2005 13","96.20","60.56","8092.0"
"08/15/2005 14","210.98","60.81","8116.0"
"08/15/2005 15","224.42","60.97","8059.0"
"08/15/2005 16","95.36","61.04","8050.0"
"08/15/2005 17","81.48","61.11","8059.0"
"08/15/2005 18","81.48","61.18","8042.0"
"08/15/2005 19","65.42","61.23","7864.0"
"08/15/2005 20","51.26","61.26","7727.0"
"08/15/2005 21","51.13","61.29","7682.0"
"08/15/2005 22","74.05","61.34","7712.0"
"08/15/2005 23","58.10","61.34","7469.0"
"08/15/2005 24","63.87","61.38","7139.0"
"08/16/2005 01","64.59","61.44","6899.0"
"08/16/2005 02","56.90","61.51","6759.0"
"08/16/2005 03","51.52","61.54","6690.0"
"08/16/2005 04","51.52","61.59","6659.0"
"08/16/2005 05","51.51","61.63","6669.0"
"08/16/2005 06","54.49","61.69","6802.0"
"08/16/2005 07","112.96","61.83","7043.0"
"08/16/2005 08","31.70","61.86","7380.0"
"08/16/2005 09","54.88","61.90","7690.0"
"08/16/2005 10","69.24","61.94","7850.0"
"08/16/2005 11","97.51","61.99","7897.0"
"08/16/2005 12","80.36","62.00","7933.0"
"08/16/2005 13","89.89","62.02","7951.0"
"08/16/2005 14","82.92","62.03","7971.0"
"08/16/2005 15","89.19","61.93","7969.0"
"08/16/2005 16","89.89","61.99","7966.0"
"08/16/2005 17","114.53","61.96","7964.0"
"08/16/2005 18","131.24","62.04","7988.0"
"08/16/2005 19","81.72","62.11","7836.0"
"08/16/2005 20","55.31","62.16","7707.0"
"08/16/2005 21","66.85","62.21","7751.0"
"08/16/2005 22","78.67","62.28","7748.0"
"08/16/2005 23","54.88","62.31","7508.0"
"08/16/2005 24","75.94","62.38","7172.0"
"08/17/2005 01","56.54","62.45","6883.0"
"08/17/2005 02","56.55","62.51","6751.0"
"08/17/2005 03","38.88","62.55","6671.0"
"08/17/2005 04","17.42","62.56","6677.0"
"08/17/2005 05","56.56","62.63","6668.0"
"08/17/2005 06","57.31","62.69","6806.0"
"08/17/2005 07","79.08","62.79","7090.0"
"08/17/2005 08","36.26","62.81","7352.0"
"08/17/2005 09","102.58","62.91","7661.0"
"08/17/2005 10","85.82","62.98","7820.0"
"08/17/2005 11","101.79","63.02","7945.0"
"08/17/2005 12","88.35","63.08","7911.0"
"08/17/2005 13","83.91","63.06","7880.0"
"08/17/2005 14","82.78","63.09","7906.0"
"08/17/2005 15","87.92","63.13","7897.0"
"08/17/2005 16","87.38","63.16","7877.0"
"08/17/2005 17","86.32","63.22","7871.0"
"08/17/2005 18","89.89","63.29","7841.0"
"08/17/2005 19","87.16","63.39","7676.0"
"08/17/2005 20","58.30","63.46","7560.0"
"08/17/2005 21","90.71","63.57","7566.0"
"08/17/2005 22","117.85","63.68","7609.0"
"08/17/2005 23","72.52","63.75","7439.0"
"08/17/2005 24","62.36","63.82","7132.0"
"08/18/2005 01","57.61","63.85","6897.0"
"08/18/2005 02","56.55","63.92","6761.0"
"08/18/2005 03","56.64","63.98","6707.0"
"08/18/2005 04","56.53","64.05","6625.0"
"08/18/2005 05","56.55","64.11","6627.0"
"08/18/2005 06","63.20","64.19","6760.0"
"08/18/2005 07","113.40","64.33","6966.0"
"08/18/2005 08","63.34","64.40","7259.0"
"08/18/2005 09","70.60","64.48","7538.0"
"08/18/2005 10","87.13","64.58","7723.0"
"08/18/2005 11","89.99","64.66","7838.0"
"08/18/2005 12","91.09","64.75","7884.0"
"08/18/2005 13","91.09","64.77","7891.0"
"08/18/2005 14","91.91","64.85","7897.0"
"08/18/2005 15","85.73","64.90","7879.0"
"08/18/2005 16","94.64","64.96","7892.0"
"08/18/2005 17","90.41","64.98","7905.0"
"08/18/2005 18","76.68","64.99","7902.0"
"08/18/2005 19","64.24","65.05","7750.0"
"08/18/2005 20","61.22","65.12","7636.0"
"08/18/2005 21","72.78","65.19","7654.0"
"08/18/2005 22","83.12","65.26","7691.0"
"08/18/2005 23","64.47","65.31","7454.0"
"08/18/2005 24","69.31","65.35","7141.0"
"08/19/2005 01","58.93","65.38","6897.0"
"08/19/2005 02","56.53","65.42","6774.0"
"08/19/2005 03","56.54","65.46","6725.0"
"08/19/2005 04","56.52","65.53","6696.0"
"08/19/2005 05","56.52","65.59","6704.0"
"08/19/2005 06","59.41","65.66","6813.0"
"08/19/2005 07","65.09","65.71","7018.0"
"08/19/2005 08","58.65","65.76","7315.0"
"08/19/2005 09","79.08","65.85","7597.0"
"08/19/2005 10","90.22","65.94","7766.0"
"08/19/2005 11","91.13","65.98","7931.0"
"08/19/2005 12","117.69","66.08","8016.0"
"08/19/2005 13","140.29","66.19","8015.0"
"08/19/2005 14","139.66","66.27","8040.0"
"08/19/2005 15","90.26","66.34","8017.0"
"08/19/2005 16","92.02","66.18","8023.0"
