Pool Price

""

Date (HE),Price ($),30Ravg ($),AIL Demand (MW)
"06/05/2018 14","31.36","64.67","9696.0"
"06/05/2018 15","27.41","64.66","9686.0"
"06/05/2018 16","27.18","64.65","9664.0"
"06/05/2018 17","26.28","64.65","9696.0"
"06/05/2018 18","25.20","64.63","9674.0"
"06/05/2018 19","28.42","64.63","9477.0"
"06/05/2018 20","31.74","64.63","9378.0"
"06/05/2018 21","31.74","64.63","9293.0"
"06/05/2018 22","28.01","64.62","9175.0"
"06/05/2018 23","25.75","64.62","9100.0"
"06/05/2018 24","27.06","64.61","8765.0"
"06/06/2018 01","12.40","64.60","8506.0"
"06/06/2018 02","19.63","64.60","8368.0"
"06/06/2018 03","9.32","64.59","8283.0"
"06/06/2018 04","11.73","64.59","8253.0"
"06/06/2018 05","13.70","64.60","8287.0"
"06/06/2018 06","13.74","64.60","8343.0"
"06/06/2018 07","25.72","64.61","8652.0"
"06/06/2018 08","27.15","64.61","9106.0"
"06/06/2018 09","25.97","64.60","9258.0"
"06/06/2018 10","26.29","64.60","9310.0"
"06/06/2018 11","29.92","64.59","9475.0"
"06/06/2018 12","27.42","64.59","9598.0"
"06/06/2018 13","29.92","64.59","9661.0"
"06/06/2018 14","31.74","64.59","9702.0"
"06/06/2018 15","29.92","64.59","9709.0"
"06/06/2018 16","31.74","64.59","9782.0"
"06/06/2018 17","31.74","64.59","9890.0"
"06/06/2018 18","31.75","64.59","9882.0"
"06/06/2018 19","32.73","64.60","9745.0"
"06/06/2018 20","33.25","64.60","9634.0"
"06/06/2018 21","31.93","64.61","9506.0"
"06/06/2018 22","29.25","64.61","9338.0"
"06/06/2018 23","27.63","64.62","9254.0"
"06/06/2018 24","30.83","64.64","8930.0"
"06/07/2018 01","25.80","64.67","8620.0"
"06/07/2018 02","24.72","64.70","8472.0"
"06/07/2018 03","24.87","64.74","8331.0"
"06/07/2018 04","24.85","64.76","8276.0"
"06/07/2018 05","24.80","64.80","8281.0"
"06/07/2018 06","24.80","64.83","8310.0"
"06/07/2018 07","27.81","64.87","8641.0"
"06/07/2018 08","32.13","64.88","9148.0"
"06/07/2018 09","33.08","64.88","9447.0"
"06/07/2018 10","32.43","64.88","9568.0"
"06/07/2018 11","32.80","64.89","9746.0"
"06/07/2018 12","33.26","64.90","9839.0"
"06/07/2018 13","33.26","64.90","9870.0"
"06/07/2018 14","41.28","64.91","9985.0"
"06/07/2018 15","297.12","65.28","10045.0"
"06/07/2018 16","45.68","65.30","10029.0"
"06/07/2018 17","46.06","65.32","10112.0"
"06/07/2018 18","45.25","65.34","10103.0"
"06/07/2018 19","35.33","65.35","10042.0"
"06/07/2018 20","35.91","65.35","9939.0"
"06/07/2018 21","32.68","65.35","9828.0"
"06/07/2018 22","30.39","65.35","9645.0"
"06/07/2018 23","27.16","65.34","9516.0"
"06/07/2018 24","26.53","65.34","9148.0"
"06/08/2018 01","24.97","65.34","8803.0"
"06/08/2018 02","24.92","65.34","8612.0"
"06/08/2018 03","17.11","65.32","8536.0"
"06/08/2018 04","21.66","65.32","8497.0"
"06/08/2018 05","24.85","65.32","8490.0"
"06/08/2018 06","24.13","65.32","8536.0"
"06/08/2018 07","26.11","65.31","8852.0"
"06/08/2018 08","30.26","65.31","9335.0"
"06/08/2018 09","32.08","65.31","9653.0"
"06/08/2018 10","33.26","65.32","9883.0"
"06/08/2018 11","33.26","65.33","10016.0"
"06/08/2018 12","42.85","65.35","10072.0"
"06/08/2018 13","44.83","65.37","10127.0"
"06/08/2018 14","710.21","66.31","10172.0"
"06/08/2018 15","930.00","67.56","10134.0"
"06/08/2018 16","452.97","68.15","10135.0"
"06/08/2018 17","873.87","69.32","10203.0"
"06/08/2018 18","239.41","69.61","10183.0"
"06/08/2018 19","43.81","69.62","10095.0"
"06/08/2018 20","46.06","69.64","10077.0"
"06/08/2018 21","45.02","69.66","9951.0"
"06/08/2018 22","46.01","69.68","9774.0"
"06/08/2018 23","46.01","69.70","9624.0"
"06/08/2018 24","42.09","69.72","9330.0"
"06/09/2018 01","31.81","69.73","8949.0"
"06/09/2018 02","31.42","69.73","8705.0"
"06/09/2018 03","27.70","69.73","8560.0"
"06/09/2018 04","27.19","69.73","8456.0"
"06/09/2018 05","27.18","69.73","8402.0"
"06/09/2018 06","26.38","69.73","8301.0"
"06/09/2018 07","26.29","69.73","8368.0"
"06/09/2018 08","29.72","69.72","8597.0"
"06/09/2018 09","37.94","69.73","8885.0"
"06/09/2018 10","47.76","69.75","9245.0"
"06/09/2018 11","412.23","70.26","9342.0"
"06/09/2018 12","525.49","70.93","9517.0"
"06/09/2018 13","47.89","70.94","9602.0"
"06/09/2018 14","212.97","71.17","9666.0"
"06/09/2018 15","177.55","71.36","9683.0"
"06/09/2018 16","602.38","72.14","9685.0"
"06/09/2018 17","265.88","72.44","9727.0"
"06/09/2018 18","48.43","72.45","9609.0"
"06/09/2018 19","41.89","72.45","9539.0"
"06/09/2018 20","27.91","72.43","9347.0"
"06/09/2018 21","26.13","72.42","9264.0"
"06/09/2018 22","26.49","72.41","9156.0"
"06/09/2018 23","27.08","72.40","9063.0"
"06/09/2018 24","26.08","72.39","8789.0"
"06/10/2018 01","21.70","72.38","8530.0"
"06/10/2018 02","8.70","72.36","8366.0"
"06/10/2018 03","20.83","72.35","8232.0"
"06/10/2018 04","21.02","72.34","8187.0"
"06/10/2018 05","21.77","72.33","8208.0"
"06/10/2018 06","22.81","72.32","8173.0"
"06/10/2018 07","23.05","72.31","8152.0"
"06/10/2018 08","16.18","72.29","8279.0"
"06/10/2018 09","16.86","72.27","8632.0"
"06/10/2018 10","18.15","72.25","8928.0"
"06/10/2018 11","21.72","72.22","9163.0"
"06/10/2018 12","22.79","72.21","9275.0"
"06/10/2018 13","24.80","72.19","9322.0"
"06/10/2018 14","22.59","72.17","9301.0"
"06/10/2018 15","19.75","72.14","9271.0"
"06/10/2018 16","19.75","72.11","9303.0"
"06/10/2018 17","21.32","72.08","9356.0"
"06/10/2018 18","26.53","72.05","9427.0"
"06/10/2018 19","23.13","72.03","9335.0"
"06/10/2018 20","20.11","72.01","9230.0"
"06/10/2018 21","22.29","72.00","9191.0"
"06/10/2018 22","24.57","71.99","9138.0"
"06/10/2018 23","20.22","71.97","8979.0"
"06/10/2018 24","17.85","71.96","8704.0"
"06/11/2018 01","13.04","71.94","8489.0"
"06/11/2018 02","10.14","71.91","8391.0"
"06/11/2018 03","9.15","71.89","8315.0"
"06/11/2018 04","9.15","71.87","8252.0"
"06/11/2018 05","11.12","71.85","8334.0"
"06/11/2018 06","13.92","71.83","8414.0"
"06/11/2018 07","24.29","71.83","8760.0"
"06/11/2018 08","26.62","71.83","9251.0"
"06/11/2018 09","27.18","71.83","9520.0"
"06/11/2018 10","27.18","71.83","9748.0"
"06/11/2018 11","28.10","71.82","9808.0"
"06/11/2018 12","31.70","71.82","9893.0"
"06/11/2018 13","31.87","71.82","9865.0"
"06/11/2018 14","31.69","71.82","9829.0"
"06/11/2018 15","31.77","71.82","9830.0"
"06/11/2018 16","31.72","71.82","9800.0"
"06/11/2018 17","27.38","71.81","9810.0"
"06/11/2018 18","27.19","71.81","9803.0"
"06/11/2018 19","26.90","71.80","9517.0"
"06/11/2018 20","26.85","71.79","9361.0"
"06/11/2018 21","26.55","71.79","9323.0"
"06/11/2018 22","26.78","71.78","9202.0"
"06/11/2018 23","24.63","71.78","9088.0"
"06/11/2018 24","20.78","71.77","8824.0"
"06/12/2018 01","20.42","71.76","8559.0"
"06/12/2018 02","17.90","71.76","8426.0"
"06/12/2018 03","17.25","71.76","8399.0"
"06/12/2018 04","20.48","71.76","8379.0"
"06/12/2018 05","21.71","71.77","8406.0"
"06/12/2018 06","21.71","71.79","8449.0"
"06/12/2018 07","23.36","71.80","8761.0"
"06/12/2018 08","19.08","71.80","9122.0"
"06/12/2018 09","25.00","71.80","9337.0"
"06/12/2018 10","28.12","71.80","9443.0"
"06/12/2018 11","27.38","71.80","9541.0"
"06/12/2018 12","27.19","71.80","9592.0"
"06/12/2018 13","27.19","71.79","9621.0"
"06/12/2018 14","27.32","71.78","9613.0"
"06/12/2018 15","27.47","71.78","9622.0"
"06/12/2018 16","28.12","71.77","9680.0"
"06/12/2018 17","31.07","71.77","9672.0"
"06/12/2018 18","30.33","71.75","9622.0"
"06/12/2018 19","27.36","71.73","9431.0"
"06/12/2018 20","27.18","71.70","9341.0"
"06/12/2018 21","27.18","71.68","9294.0"
"06/12/2018 22","27.03","71.66","9185.0"
"06/12/2018 23","25.25","71.64","9070.0"
"06/12/2018 24","25.02","71.63","8788.0"
"06/13/2018 01","24.56","71.62","8566.0"
"06/13/2018 02","20.37","71.61","8419.0"
"06/13/2018 03","23.96","71.60","8373.0"
"06/13/2018 04","21.87","71.59","8341.0"
"06/13/2018 05","26.23","71.59","8432.0"
"06/13/2018 06","27.16","71.59","8454.0"
"06/13/2018 07","31.21","71.60","8776.0"
"06/13/2018 08","32.34","71.60","9182.0"
"06/13/2018 09","39.69","71.60","9420.0"
"06/13/2018 10","32.32","71.59","9600.0"
"06/13/2018 11","31.73","71.58","9695.0"
"06/13/2018 12","31.74","71.56","9751.0"
"06/13/2018 13","32.57","71.44","9783.0"
"06/13/2018 14","32.80","71.10","9898.0"
"06/13/2018 15","32.94","69.87","9919.0"
"06/13/2018 16","33.26","68.65","9995.0"
"06/13/2018 17","33.26","67.36","10102.0"
"06/13/2018 18","32.42","66.01","10035.0"
"06/13/2018 19","31.41","65.03","9827.0"
"06/13/2018 20","29.80","64.73","9602.0"
"06/13/2018 21","26.88","64.68","9441.0"
"06/13/2018 22","26.39","64.66","9393.0"
"06/13/2018 23","27.18","64.64","9236.0"
"06/13/2018 24","29.72","64.64","8919.0"
"06/14/2018 01","30.80","64.64","8620.0"
"06/14/2018 02","28.89","64.64","8469.0"
"06/14/2018 03","27.18","64.64","8419.0"
"06/14/2018 04","27.19","64.64","8417.0"
"06/14/2018 05","28.37","64.64","8446.0"
"06/14/2018 06","30.97","64.65","8517.0"
"06/14/2018 07","31.73","64.65","8822.0"
"06/14/2018 08","39.98","64.65","9261.0"
"06/14/2018 09","42.25","64.66","9542.0"
"06/14/2018 10","45.54","63.58","9710.0"
"06/14/2018 11","41.74","62.47","9781.0"
"06/14/2018 12","41.43","61.27","9847.0"
"06/14/2018 13","41.43","60.01","9901.0"
"06/14/2018 14","41.43","58.85","9892.0"
"06/14/2018 15","35.53","57.53","9874.0"
"06/14/2018 16","41.05","56.19","9845.0"
"06/14/2018 17","217.15","55.11","9932.0"
"06/14/2018 18","54.39","53.90","9835.0"
"06/14/2018 19","35.21","53.09","9632.0"
"06/14/2018 20","33.08","52.93","9478.0"
"06/14/2018 21","39.11","52.92","9391.0"
"06/14/2018 22","40.90","52.92","9308.0"
"06/14/2018 23","33.85","52.92","9228.0"
"06/14/2018 24","32.64","52.93","8990.0"
"06/15/2018 01","30.71","52.93","8673.0"
"06/15/2018 02","27.94","52.94","8552.0"
"06/15/2018 03","27.16","52.94","8507.0"
"06/15/2018 04","27.13","52.94","8509.0"
"06/15/2018 05","27.05","52.94","8513.0"
"06/15/2018 06","27.19","52.94","8523.0"
"06/15/2018 07","30.54","52.94","8815.0"
"06/15/2018 08","31.63","52.94","9257.0"
"06/15/2018 09","38.90","52.94","9531.0"
"06/15/2018 10","42.18","52.91","9701.0"
"06/15/2018 11","39.66","52.87","9765.0"
"06/15/2018 12","34.67","52.26","9817.0"
"06/15/2018 13","35.98","51.61","9789.0"
"06/15/2018 14","40.51","50.98","9832.0"
"06/15/2018 15","43.89","50.49","9860.0"
"06/15/2018 16","42.99","50.16","9874.0"
"06/15/2018 17","35.31","49.91","9763.0"
"06/15/2018 18","32.56","49.90","9647.0"
"06/15/2018 19","31.21","49.89","9397.0"
"06/15/2018 20","31.68","49.89","9292.0"
"06/15/2018 21","31.74","49.89","9191.0"
"06/15/2018 22","31.63","49.89","9130.0"
"06/15/2018 23","31.75","49.90","9064.0"
"06/15/2018 24","31.75","49.90","8811.0"
"06/16/2018 01","31.67","49.91","8522.0"
"06/16/2018 02","29.00","49.93","8335.0"
"06/16/2018 03","25.89","49.94","8236.0"
"06/16/2018 04","25.76","49.95","8213.0"
"06/16/2018 05","25.75","49.99","8242.0"
"06/16/2018 06","25.14","50.00","8184.0"
"06/16/2018 07","23.52","50.00","8229.0"
"06/16/2018 08","19.34","49.99","8499.0"
"06/16/2018 09","23.82","49.98","8823.0"
"06/16/2018 10","27.19","49.98","9065.0"
"06/16/2018 11","30.28","49.98","9276.0"
"06/16/2018 12","31.00","49.98","9367.0"
"06/16/2018 13","30.30","49.97","9349.0"
"06/16/2018 14","27.36","49.97","9253.0"
"06/16/2018 15","29.09","49.97","9223.0"
"06/16/2018 16","33.16","49.97","9190.0"
"06/16/2018 17","32.88","49.97","9205.0"
"06/16/2018 18","33.26","49.97","9214.0"
"06/16/2018 19","33.11","49.98","9140.0"
"06/16/2018 20","31.84","49.98","9022.0"
"06/16/2018 21","31.75","49.98","9011.0"
"06/16/2018 22","31.75","49.98","8887.0"
"06/16/2018 23","28.04","49.98","8860.0"
"06/16/2018 24","27.19","49.98","8743.0"
"06/17/2018 01","27.18","49.98","8502.0"
"06/17/2018 02","27.18","49.99","8328.0"
"06/17/2018 03","27.06","50.00","8254.0"
"06/17/2018 04","26.98","50.00","8200.0"
"06/17/2018 05","26.73","50.01","8182.0"
"06/17/2018 06","25.09","50.01","8091.0"
"06/17/2018 07","26.60","50.01","8133.0"
"06/17/2018 08","25.80","50.01","8316.0"
"06/17/2018 09","26.70","50.01","8590.0"
"06/17/2018 10","28.43","50.01","8797.0"
"06/17/2018 11","33.26","50.01","9046.0"
"06/17/2018 12","33.30","50.02","9172.0"
"06/17/2018 13","40.38","50.03","9248.0"
"06/17/2018 14","44.61","50.05","9297.0"
"06/17/2018 15","41.75","50.06","9332.0"
"06/17/2018 16","40.72","50.07","9451.0"
"06/17/2018 17","36.24","50.08","9514.0"
"06/17/2018 18","33.26","50.08","9595.0"
"06/17/2018 19","33.26","50.08","9558.0"
"06/17/2018 20","42.10","50.10","9513.0"
"06/17/2018 21","36.50","50.12","9484.0"
"06/17/2018 22","33.26","50.12","9351.0"
"06/17/2018 23","33.25","50.13","9207.0"
"06/17/2018 24","33.26","50.14","8968.0"
"06/18/2018 01","32.33","50.15","8652.0"
"06/18/2018 02","31.48","50.15","8397.0"
"06/18/2018 03","28.40","50.16","8314.0"
"06/18/2018 04","27.19","50.16","8296.0"
"06/18/2018 05","27.19","50.16","8306.0"
"06/18/2018 06","27.35","50.17","8328.0"
"06/18/2018 07","32.38","50.18","8705.0"
"06/18/2018 08","32.59","50.19","9262.0"
"06/18/2018 09","132.56","50.34","9633.0"
"06/18/2018 10","494.42","50.99","9780.0"
"06/18/2018 11","810.64","52.08","9837.0"
"06/18/2018 12","760.51","53.10","9970.0"
"06/18/2018 13","298.87","53.48","9977.0"
"06/18/2018 14","553.45","54.21","10060.0"
"06/18/2018 15","635.17","55.06","10034.0"
"06/18/2018 16","716.49","56.02","10110.0"
"06/18/2018 17","838.46","57.14","10152.0"
"06/18/2018 18","838.46","58.27","10123.0"
"06/18/2018 19","112.29","58.39","9962.0"
"06/18/2018 20","91.76","58.48","9914.0"
"06/18/2018 21","57.49","58.52","9798.0"
"06/18/2018 22","44.99","58.55","9644.0"
"06/18/2018 23","33.26","58.56","9443.0"
"06/18/2018 24","33.26","58.56","9126.0"
"06/19/2018 01","28.41","58.57","8751.0"
"06/19/2018 02","27.19","58.58","8536.0"
"06/19/2018 03","27.18","58.60","8459.0"
"06/19/2018 04","27.18","58.61","8450.0"
"06/19/2018 05","27.18","58.63","8417.0"
"06/19/2018 06","27.18","58.64","8463.0"
"06/19/2018 07","31.38","58.67","8859.0"
"06/19/2018 08","32.77","58.69","9383.0"
"06/19/2018 09","68.12","58.76","9684.0"
"06/19/2018 10","531.76","59.47","9788.0"
"06/19/2018 11","439.23","60.05","9896.0"
"06/19/2018 12","705.29","61.00","10011.0"
"06/19/2018 13","705.29","61.94","10033.0"
"06/19/2018 14","759.14","62.97","10123.0"
"06/19/2018 15","762.30","63.99","10123.0"
"06/19/2018 16","771.24","65.02","10208.0"
"06/19/2018 17","814.72","66.12","10301.0"
"06/19/2018 18","812.54","67.21","10249.0"
"06/19/2018 19","800.16","68.28","10068.0"
"06/19/2018 20","259.20","68.60","9943.0"
"06/19/2018 21","91.47","68.69","9875.0"
"06/19/2018 22","62.09","68.74","9705.0"
"06/19/2018 23","39.84","68.76","9525.0"
"06/19/2018 24","33.01","68.77","9225.0"
"06/20/2018 01","31.75","68.79","8858.0"
"06/20/2018 02","31.18","68.81","8639.0"
"06/20/2018 03","27.31","68.82","8486.0"
"06/20/2018 04","27.18","68.84","8452.0"
"06/20/2018 05","27.89","68.85","8405.0"
"06/20/2018 06","31.00","68.87","8420.0"
"06/20/2018 07","32.68","68.89","8793.0"
"06/20/2018 08","85.92","68.97","9299.0"
"06/20/2018 09","55.82","69.01","9665.0"
"06/20/2018 10","114.02","69.13","9969.0"
"06/20/2018 11","68.59","69.18","10123.0"
"06/20/2018 12","105.23","69.28","10218.0"
"06/20/2018 13","55.40","69.29","10226.0"
"06/20/2018 14","135.93","69.42","10222.0"
"06/20/2018 15","551.99","70.14","10121.0"
"06/20/2018 16","203.29","70.38","10230.0"
"06/20/2018 17","369.19","70.84","10366.0"
"06/20/2018 18","326.53","71.23","10320.0"
"06/20/2018 19","46.68","71.23","10194.0"
"06/20/2018 20","80.09","71.28","10132.0"
"06/20/2018 21","60.77","71.32","9868.0"
"06/20/2018 22","45.15","71.33","9560.0"
"06/20/2018 23","33.26","71.33","9337.0"
"06/20/2018 24","32.22","71.34","8979.0"
"06/21/2018 01","31.74","71.34","8646.0"
"06/21/2018 02","31.74","71.35","8509.0"
"06/21/2018 03","30.99","71.35","8367.0"
"06/21/2018 04","27.72","71.35","8314.0"
"06/21/2018 05","27.19","71.35","8301.0"
"06/21/2018 06","27.56","71.36","8316.0"
"06/21/2018 07","32.43","71.36","8684.0"
"06/21/2018 08","52.19","71.39","9284.0"
"06/21/2018 09","166.29","71.56","9652.0"
"06/21/2018 10","166.29","71.73","9874.0"
"06/21/2018 11","711.30","72.63","9975.0"
"06/21/2018 12","442.23","73.06","10065.0"
"06/21/2018 13","735.67","73.01","10104.0"
"06/21/2018 14","729.62","73.01","10109.0"
"06/21/2018 15","153.50","72.53","10129.0"
"06/21/2018 16","486.72","72.78","10208.0"
"06/21/2018 17","358.29","73.11","10300.0"
"06/21/2018 18","59.62","73.03","10236.0"
"06/21/2018 19","46.06","72.94","10042.0"
"06/21/2018 20","35.10","72.89","9945.0"
"06/21/2018 21","32.62","72.87","9853.0"
"06/21/2018 22","31.75","72.86","9709.0"
"06/21/2018 23","32.08","72.84","9491.0"
"06/21/2018 24","31.64","72.83","9178.0"
"06/22/2018 01","27.95","72.83","8809.0"
"06/22/2018 02","27.19","72.83","8665.0"
"06/22/2018 03","27.18","72.83","8547.0"
"06/22/2018 04","26.03","72.83","8511.0"
"06/22/2018 05","25.79","72.82","8486.0"
"06/22/2018 06","26.01","72.82","8458.0"
"06/22/2018 07","30.43","72.82","8757.0"
"06/22/2018 08","31.48","72.82","9251.0"
"06/22/2018 09","33.67","72.81","9603.0"
"06/22/2018 10","43.63","72.65","9811.0"
"06/22/2018 11","46.06","71.52","10002.0"
"06/22/2018 12","61.94","70.38","10171.0"
"06/22/2018 13","67.94","69.22","10144.0"
"06/22/2018 14","45.24","68.06","10206.0"
"06/22/2018 15","46.06","66.87","10211.0"
"06/22/2018 16","63.83","65.86","10163.0"
"06/22/2018 17","68.68","64.74","9880.0"
"06/22/2018 18","31.96","63.73","9820.0"
"06/22/2018 19","31.74","63.55","9641.0"
"06/22/2018 20","31.08","63.43","9368.0"
"06/22/2018 21","28.30","63.34","9272.0"
"06/22/2018 22","31.55","63.33","9243.0"
"06/22/2018 23","31.74","63.32","9170.0"
"06/22/2018 24","31.74","63.31","8926.0"
"06/23/2018 01","31.66","63.32","8676.0"
"06/23/2018 02","27.41","63.32","8475.0"
"06/23/2018 03","27.18","63.32","8347.0"
"06/23/2018 04","26.47","63.32","8242.0"
"06/23/2018 05","27.11","63.32","8321.0"
"06/23/2018 06","27.19","63.32","8295.0"
"06/23/2018 07","27.19","63.32","8374.0"
"06/23/2018 08","26.89","63.32","8624.0"
"06/23/2018 09","29.63","63.32","8973.0"
"06/23/2018 10","31.74","63.32","9201.0"
"06/23/2018 11","33.26","63.32","9385.0"
"06/23/2018 12","32.10","63.29","9550.0"
"06/23/2018 13","31.75","63.28","9625.0"
"06/23/2018 14","32.32","63.27","9675.0"
"06/23/2018 15","31.69","63.26","9656.0"
"06/23/2018 16","31.74","63.26","9633.0"
"06/23/2018 17","32.62","63.26","9693.0"
"06/23/2018 18","33.61","63.25","9646.0"
"06/23/2018 19","32.78","63.25","9477.0"
"06/23/2018 20","33.11","63.26","9330.0"
"06/23/2018 21","31.75","63.26","9230.0"
"06/23/2018 22","31.74","63.26","9210.0"
"06/23/2018 23","31.67","63.25","9208.0"
"06/23/2018 24","33.19","63.26","9016.0"
"06/24/2018 01","31.97","63.26","8780.0"
"06/24/2018 02","31.50","63.27","8541.0"
"06/24/2018 03","27.54","63.27","8378.0"
"06/24/2018 04","27.18","63.27","8270.0"
"06/24/2018 05","27.18","63.27","8260.0"
"06/24/2018 06","27.18","63.27","8184.0"
"06/24/2018 07","28.45","63.27","8322.0"
"06/24/2018 08","28.81","63.27","8542.0"
"06/24/2018 09","30.17","63.27","8861.0"
"06/24/2018 10","31.75","63.27","9199.0"
"06/24/2018 11","33.22","63.27","9444.0"
"06/24/2018 12","34.76","63.26","9649.0"
"06/24/2018 13","39.59","63.24","9762.0"
"06/24/2018 14","43.17","63.23","9835.0"
"06/24/2018 15","45.62","63.21","9870.0"
"06/24/2018 16","74.60","63.22","9925.0"
"06/24/2018 17","85.97","63.26","9972.0"
"06/24/2018 18","143.82","63.36","10013.0"
"06/24/2018 19","116.38","63.46","9966.0"
"06/24/2018 20","46.06","63.47","9930.0"
"06/24/2018 21","45.74","63.49","9878.0"
"06/24/2018 22","36.25","63.49","9685.0"
"06/24/2018 23","32.43","63.50","9597.0"
"06/24/2018 24","32.84","63.51","9267.0"
"06/25/2018 01","30.27","63.51","8918.0"
"06/25/2018 02","27.19","63.51","8682.0"
"06/25/2018 03","27.18","63.51","8605.0"
"06/25/2018 04","27.18","63.51","8575.0"
"06/25/2018 05","27.18","63.51","8574.0"
"06/25/2018 06","27.18","63.51","8607.0"
"06/25/2018 07","30.68","63.53","8984.0"
"06/25/2018 08","30.95","63.54","9522.0"
"06/25/2018 09","33.13","63.56","9896.0"
"06/25/2018 10","39.56","63.57","10199.0"
"06/25/2018 11","42.16","63.59","10253.0"
"06/25/2018 12","44.44","63.61","10337.0"
"06/25/2018 13","85.47","63.68","10391.0"
"06/25/2018 14","87.43","63.76","10430.0"
"06/25/2018 15","44.37","63.78","10424.0"
"06/25/2018 16","41.56","63.79","10403.0"
"06/25/2018 17","42.83","63.80","10379.0"
"06/25/2018 18","40.60","63.81","10356.0"
"06/25/2018 19","33.91","63.81","10227.0"
"06/25/2018 20","33.80","63.82","10039.0"
"06/25/2018 21","35.62","63.82","9817.0"
"06/25/2018 22","35.60","63.84","9578.0"
"06/25/2018 23","31.75","63.84","9352.0"
"06/25/2018 24","31.21","63.86","8977.0"
"06/26/2018 01","26.93","63.87","8647.0"
"06/26/2018 02","25.10","63.89","8425.0"
"06/26/2018 03","23.04","63.90","8301.0"
"06/26/2018 04","20.67","63.92","8245.0"
"06/26/2018 05","24.59","63.93","8243.0"
"06/26/2018 06","19.27","63.93","8279.0"
"06/26/2018 07","23.21","63.93","8533.0"
"06/26/2018 08","27.18","63.94","8940.0"
"06/26/2018 09","29.81","63.94","9201.0"
"06/26/2018 10","31.00","63.95","9388.0"
"06/26/2018 11","31.65","63.95","9532.0"
"06/26/2018 12","31.74","63.95","9674.0"
"06/26/2018 13","31.74","63.94","9777.0"
"06/26/2018 14","31.74","63.94","9895.0"
"06/26/2018 15","31.74","63.94","9923.0"
"06/26/2018 16","31.74","63.93","9947.0"
"06/26/2018 17","31.74","63.91","9951.0"
"06/26/2018 18","31.30","63.89","9917.0"
"06/26/2018 19","27.60","63.86","9738.0"
"06/26/2018 20","27.16","63.84","9575.0"
"06/26/2018 21","27.19","63.81","9441.0"
"06/26/2018 22","28.97","63.81","9257.0"
"06/26/2018 23","27.19","63.80","9121.0"
"06/26/2018 24","27.16","63.79","8786.0"
"06/27/2018 01","25.45","63.79","8464.0"
"06/27/2018 02","18.93","63.78","8275.0"
"06/27/2018 03","18.59","63.77","8217.0"
"06/27/2018 04","18.62","63.76","8211.0"
"06/27/2018 05","19.38","63.76","8203.0"
"06/27/2018 06","17.65","63.75","8271.0"
"06/27/2018 07","25.74","63.74","8629.0"
"06/27/2018 08","29.51","63.74","9072.0"
"06/27/2018 09","37.29","63.75","9335.0"
"06/27/2018 10","40.57","63.74","9452.0"
"06/27/2018 11","44.66","63.74","9575.0"
"06/27/2018 12","46.06","63.74","9646.0"
"06/27/2018 13","46.00","63.74","9740.0"
"06/27/2018 14","46.06","63.76","9849.0"
"06/27/2018 15","41.79","63.75","9835.0"
"06/27/2018 16","32.00","63.73","9860.0"
"06/27/2018 17","33.20","63.71","9972.0"
"06/27/2018 18","32.05","63.57","10005.0"
"06/27/2018 19","31.34","63.49","9748.0"
"06/27/2018 20","29.86","63.48","9626.0"
"06/27/2018 21","27.18","63.47","9490.0"
"06/27/2018 22","27.18","63.47","9351.0"
"06/27/2018 23","26.22","63.46","9205.0"
"06/27/2018 24","25.42","63.46","8933.0"
"06/28/2018 01","21.13","63.46","8585.0"
"06/28/2018 02","20.02","63.47","8386.0"
"06/28/2018 03","24.78","63.49","8255.0"
"06/28/2018 04","24.73","63.50","8210.0"
"06/28/2018 05","26.50","63.51","8261.0"
"06/28/2018 06","25.96","63.53","8295.0"
"06/28/2018 07","27.17","63.54","8613.0"
"06/28/2018 08","27.19","63.54","9090.0"
"06/28/2018 09","31.40","63.54","9380.0"
"06/28/2018 10","31.75","63.55","9595.0"
"06/28/2018 11","31.75","63.56","9749.0"
"06/28/2018 12","39.80","63.57","9858.0"
"06/28/2018 13","40.04","63.58","9847.0"
"06/28/2018 14","36.11","63.59","9903.0"
"06/28/2018 15","39.34","63.60","9907.0"
"06/28/2018 16","33.38","63.60","9904.0"
"06/28/2018 17","33.15","63.60","9930.0"
"06/28/2018 18","32.44","63.59","9872.0"
"06/28/2018 19","31.66","63.59","9654.0"
"06/28/2018 20","31.56","63.59","9570.0"
"06/28/2018 21","31.75","63.59","9454.0"
"06/28/2018 22","31.62","63.60","9338.0"
"06/28/2018 23","29.26","63.60","9190.0"
"06/28/2018 24","27.04","63.60","8867.0"
"06/29/2018 01","24.16","63.60","8553.0"
"06/29/2018 02","22.61","63.61","8402.0"
"06/29/2018 03","21.41","63.60","8333.0"
"06/29/2018 04","24.53","63.59","8362.0"
"06/29/2018 05","24.96","63.59","8347.0"
"06/29/2018 06","26.03","63.59","8379.0"
"06/29/2018 07","26.22","63.58","8596.0"
"06/29/2018 08","30.29","63.59","9017.0"
"06/29/2018 09","31.64","63.59","9341.0"
"06/29/2018 10","31.75","63.59","9638.0"
"06/29/2018 11","31.75","63.59","9839.0"
"06/29/2018 12","32.96","63.59","9922.0"
"06/29/2018 13","32.52","63.59","9951.0"
"06/29/2018 14","32.29","63.59","10006.0"
"06/29/2018 15","32.14","63.59","10027.0"
"06/29/2018 16","31.75","63.59","9964.0"
"06/29/2018 17","31.75","63.59","9916.0"
"06/29/2018 18","31.74","63.59","9800.0"
